kind,name,value
x_variation,g_6_5_7,0.0
x_variation,g_12_2_6,0.0
x_variation,g_12_2_5,0.0
x_variation,g_12_2_4,0.0
x_variation,g_12_2_3,0.0
x_variation,g_12_2_8,0.0
x_variation,g_12_2_7,0.0
x_variation,g_17_2_12,0.0
x_variation,g_40_21,0.0
x_variation,g_17_2_11,0.0
x_variation,g_40_22,0.0
x_variation,g_17_2_10,0.0
x_variation,g_40_20,0.0
x_variation,g_40_25,0.0
x_variation,g_40_26,0.0
x_variation,g_40_23,0.0
x_variation,g_40_24,0.0
x_variation,o_6_1,0.0
x_variation,o_16_4,0.0
x_variation,o_16_3,0.0
x_variation,o_6_4,0.0
x_variation,o_16_2,0.0
x_variation,o_6_5,0.0
x_variation,o_16_9,0.0
x_variation,o_6_6,0.0
x_variation,o_16_8,0.0
x_variation,o_16_7,0.0
x_variation,o_6_8,0.0
x_variation,o_16_6,0.0
x_variation,m_2,0.0
x_variation,m_5,0.0
x_variation,m_8,0.0
x_variation,m_9_4_1,0.0
x_variation,g_19_9_12,0.0
x_variation,g_7_20,0.0
x_variation,g_19_9_11,0.0
x_variation,g_7_21,0.0
x_variation,g_19_9_10,0.0
x_variation,g_7_19,0.0
x_variation,g_40_1,0.0
x_variation,g_40_2,0.0
x_variation,g_7_11,0.0
x_variation,g_40_9,0.0
x_variation,g_7_12,0.0
x_variation,o_11_1,0.0
x_variation,g_7_13,0.0
x_variation,g_40_7,0.0
x_variation,g_7_14,0.0
x_variation,g_40_8,0.0
x_variation,g_7_15,0.0
x_variation,g_40_5,0.0
x_variation,g_7_16,0.0
x_variation,g_40_6,0.0
x_variation,g_7_17,0.0
x_variation,g_40_3,0.0
x_variation,g_7_18,0.0
x_variation,o_11_3,0.0
x_variation,g_40_4,0.0
x_variation,g_7_30,0.0
x_variation,g_7_31,0.0
x_variation,g_6_5_10,0.0
x_variation,g_6_5_11,0.0
x_variation,g_6_5_14,0.0
x_variation,g_6_5_15,0.0
x_variation,g_6_5_12,0.0
x_variation,g_6_5_13,0.0
x_variation,g_6_5_18,0.0
x_variation,m_8_5,0.0
x_variation,g_6_5_19,0.0
x_variation,g_6_5_16,0.0
x_variation,g_6_5_17,0.0
x_variation,m_8_1,0.0
x_variation,m_11_2,0.0
x_variation,m_8_3,0.0
x_variation,m_8_4,0.0
x_variation,g_7_22,0.0
x_variation,g_7_23,0.0
x_variation,g_7_24,0.0
x_variation,g_7_25,0.0
x_variation,g_7_26,0.0
x_variation,g_7_27,0.0
x_variation,g_7_28,0.0
x_variation,g_7_29,0.0
x_variation,g_40_18,0.0
x_variation,g_40_19,0.0
x_variation,g_40_16,0.0
x_variation,g_40_17,0.0
x_variation,g_6_5_21,0.0
x_variation,g_6_5_22,0.0
x_variation,g_6_5_20,0.0
x_variation,g_6_5_25,0.0
x_variation,g_6_5_23,0.0
x_variation,g_6_5_24,0.0
x_variation,o_4_4,0.0
x_variation,o_10_9,0.0
x_variation,o_10_8,0.0
x_variation,o_4_8,0.0
x_variation,o_4_9,0.0
x_variation,o_10_3,0.0
x_variation,g_40_10,0.0
x_variation,o_10_2,0.0
x_variation,g_40_11,0.0
x_variation,o_10_7,0.0
x_variation,g_40_14,0.0
x_variation,g_40_15,0.0
x_variation,o_4_1,0.0
x_variation,o_10_5,0.0
x_variation,g_40_12,0.0
x_variation,o_4_2,0.0
x_variation,o_10_4,0.0
x_variation,g_40_13,0.0
x_variation,m_12_3,0.0
x_variation,g_8_4_3,0.0
x_variation,g_8_4_2,0.0
x_variation,g_8_4_1,0.0
x_variation,m_12_8,0.0
x_variation,o_1_6,0.0
x_variation,g_10_7_6,0.0
x_variation,o_1_7,0.0
x_variation,g_10_7_7,0.0
x_variation,o_1_8,0.0
x_variation,g_10_7_4,0.0
x_variation,o_1_9,0.0
x_variation,g_10_7_5,0.0
x_variation,o_13_5,0.0
x_variation,g_10_7_2,0.0
x_variation,g_10_7_3,0.0
x_variation,g_10_7_1,0.0
x_variation,o_1_2,0.0
x_variation,g_1_4_1,0.0
x_variation,g_1_4_2,0.0
x_variation,o_1_4,0.0
x_variation,g_10_7_8,0.0
x_variation,o_13_2,0.0
x_variation,o_1_5,0.0
x_variation,g_10_7_9,0.0
x_variation,R_45,0.0
x_variation,R_46,0.0
x_variation,R_40,0.0
x_variation,m_6_7,0.0
x_variation,m_6_9,0.0
x_variation,m_6_3,0.0
x_variation,m_6_2,0.0
x_variation,o_12_7,0.0
x_variation,o_2_8,0.0
x_variation,o_12_6,0.0
x_variation,o_2_9,0.0
x_variation,o_12_1,0.0
x_variation,o_12_5,0.0
x_variation,o_12_4,0.0
x_variation,o_2_3,0.0
x_variation,o_2_4,0.0
x_variation,o_12_2,0.0
x_variation,m_9_8_1,0.0
x_variation,m_10_1,0.0
x_variation,m_5_5,0.0
x_variation,m_5_6,0.0
x_variation,m_10_6,0.0
x_variation,m_5_3,0.0
x_variation,g_19_9_9,0.0
x_variation,g_19_9_6,0.0
x_variation,g_19_9_5,0.0
x_variation,g_19_9_8,0.0
x_variation,g_19_9_7,0.0
x_variation,g_10_7_10,0.0
x_variation,g_13_5_11,0.0
x_variation,g_13_5_10,0.0
x_variation,g_10_7_18,0.0
x_variation,g_13_5_17,0.0
x_variation,g_13_5_16,0.0
x_variation,g_10_7_17,0.0
x_variation,g_13_5_19,0.0
x_variation,g_10_7_16,0.0
x_variation,g_13_5_18,0.0
x_variation,g_10_7_15,0.0
x_variation,g_10_7_14,0.0
x_variation,g_13_5_13,0.0
x_variation,g_13_5_12,0.0
x_variation,g_10_7_13,0.0
x_variation,g_10_7_12,0.0
x_variation,g_13_5_15,0.0
x_variation,g_10_7_11,0.0
x_variation,g_13_5_14,0.0
x_variation,g_19_9_2,0.0
x_variation,g_19_9_1,0.0
x_variation,g_19_9_4,0.0
x_variation,g_19_9_3,0.0
x_variation,g_10_7_19,0.0
x_variation,g_13_5_20,0.0
x_variation,g_13_5_22,0.0
x_variation,g_13_5_21,0.0
x_variation,g_13_5_28,0.0
x_variation,g_46_43,0.0
x_variation,g_13_5_27,0.0
x_variation,g_46_44,0.0
x_variation,g_46_45,0.0
x_variation,g_13_5_29,0.0
x_variation,m_4_5,0.0
x_variation,g_13_5_24,0.0
x_variation,m_4_6,0.0
x_variation,g_13_5_23,0.0
x_variation,g_46_40,0.0
x_variation,m_4_7,0.0
x_variation,g_13_5_26,0.0
x_variation,g_46_41,0.0
x_variation,g_13_5_25,0.0
x_variation,g_46_42,0.0
x_variation,m_4_3,0.0
x_variation,m_15_2,0.0
x_variation,m_15_7,0.0
x_variation,m_15_8,0.0
x_variation,m_15_6,0.0
x_variation,g_13_5_2,0.0
x_variation,g_13_5_1,0.0
x_variation,g_4_2_14,0.0
x_variation,g_13_5_4,0.0
x_variation,g_4_2_13,0.0
x_variation,g_13_5_3,0.0
x_variation,g_4_2_12,0.0
x_variation,g_13_5_6,0.0
x_variation,g_4_2_11,0.0
x_variation,g_13_5_5,0.0
x_variation,g_13_5_8,0.0
x_variation,g_13_5_7,0.0
x_variation,g_13_5_9,0.0
x_variation,g_4_2_10,0.0
x_variation,m_16_1,0.0
x_variation,m_16_5,0.0
x_variation,g_3_9,0.0
x_variation,g_3_8,0.0
x_variation,g_3_7,0.0
x_variation,g_3_6,0.0
x_variation,g_3_5,0.0
x_variation,g_3_4,0.0
x_variation,g_14_9_19,0.0
x_variation,g_14_9_18,0.0
x_variation,g_14_9_17,0.0
x_variation,g_14_9_12,0.0
x_variation,g_46_10,0.0
x_variation,g_14_9_11,0.0
x_variation,g_46_11,0.0
x_variation,g_14_9_10,0.0
x_variation,g_46_12,0.0
x_variation,g_46_13,0.0
x_variation,g_14_9_16,0.0
x_variation,g_14_9_15,0.0
x_variation,g_14_9_14,0.0
x_variation,g_14_9_13,0.0
x_variation,g_3_3,0.0
x_variation,g_46_18,0.0
x_variation,g_3_2,0.0
x_variation,g_46_19,0.0
x_variation,g_3_1,0.0
x_variation,g_46_14,0.0
x_variation,g_46_15,0.0
x_variation,g_46_16,0.0
x_variation,g_46_17,0.0
x_variation,g_45_31,0.0
x_variation,m_2_7,0.0
x_variation,m_13_1,0.0
x_variation,g_45_30,0.0
x_variation,m_2_2,0.0
x_variation,m_2_1,0.0
x_variation,m_13_3,0.0
x_variation,m_13_4,0.0
x_variation,m_2_6,0.0
x_variation,m_2_5,0.0
x_variation,g_4_2_6,0.0
x_variation,g_4_2_7,0.0
x_variation,g_4_2_4,0.0
x_variation,g_4_2_5,0.0
x_variation,g_4_2_2,0.0
x_variation,g_4_2_3,0.0
x_variation,g_4_2_1,0.0
x_variation,g_4_2_8,0.0
x_variation,g_4_2_9,0.0
x_variation,g_46_32,0.0
x_variation,g_46_33,0.0
x_variation,g_46_34,0.0
x_variation,g_14_9_31,0.0
x_variation,g_46_35,0.0
x_variation,g_46_30,0.0
x_variation,g_46_31,0.0
x_variation,g_14_9_30,0.0
x_variation,g_46_36,0.0
x_variation,g_46_37,0.0
x_variation,g_46_38,0.0
x_variation,g_46_39,0.0
x_variation,g_7_10,0.0
x_variation,g_10_7_21,0.0
x_variation,g_10_7_20,0.0
x_variation,g_14_9_29,0.0
x_variation,g_14_9_28,0.0
x_variation,g_14_9_23,0.0
x_variation,g_46_21,0.0
x_variation,g_14_9_22,0.0
x_variation,g_46_22,0.0
x_variation,g_14_9_21,0.0
x_variation,g_46_23,0.0
x_variation,g_14_9_20,0.0
x_variation,g_46_24,0.0
x_variation,g_14_9_27,0.0
x_variation,m_14_1,0.0
x_variation,g_14_9_26,0.0
x_variation,g_10_7_23,0.0
x_variation,g_14_9_25,0.0
x_variation,g_10_7_22,0.0
x_variation,g_14_9_24,0.0
x_variation,g_46_20,0.0
x_variation,m_1_3,0.0
x_variation,m_14_4,0.0
x_variation,g_46_29,0.0
x_variation,m_1_1,0.0
x_variation,g_46_25,0.0
x_variation,m_14_9,0.0
x_variation,g_46_26,0.0
x_variation,g_46_27,0.0
x_variation,m_14_7,0.0
x_variation,g_46_28,0.0
x_variation,m_11,0.0
x_variation,m_15,0.0
x_variation,m_14,0.0
x_variation,o_19_9,0.0
x_variation,m_17,0.0
x_variation,o_19_8,0.0
x_variation,o_19_7,0.0
x_variation,o_19_5,0.0
x_variation,o_19_3,0.0
x_variation,m_19_6,0.0
x_variation,m_19_4,0.0
x_variation,m_19_1,0.0
x_variation,m_19_2,0.0
x_variation,m_31,0.0
x_variation,m_38,0.0
x_variation,m_36,0.0
x_variation,g_45_20,0.0
x_variation,o_18_2,0.0
x_variation,g_45_21,0.0
x_variation,g_45_22,0.0
x_variation,g_45_23,0.0
x_variation,g_1_9_4,0.0
x_variation,o_18_7,0.0
x_variation,o_18_6,0.0
x_variation,g_45_28,0.0
x_variation,g_1_9_1,0.0
x_variation,g_45_29,0.0
x_variation,g_1_9_2,0.0
x_variation,g_1_9_3,0.0
x_variation,g_45_24,0.0
x_variation,g_45_25,0.0
x_variation,g_45_26,0.0
x_variation,g_45_27,0.0
x_variation,m_22,0.0
x_variation,m_24,0.0
x_variation,m_25,0.0
x_variation,m_29,0.0
x_variation,o_9_3_1,0.0
x_variation,g_17_2_7,0.0
x_variation,g_17_2_6,0.0
x_variation,g_45_10,0.0
x_variation,g_17_2_9,0.0
x_variation,g_45_11,0.0
x_variation,g_17_2_8,0.0
x_variation,g_45_12,0.0
x_variation,g_45_17,0.0
x_variation,g_45_18,0.0
x_variation,g_17_2_1,0.0
x_variation,g_45_19,0.0
x_variation,g_17_2_3,0.0
x_variation,g_45_13,0.0
x_variation,g_17_2_2,0.0
x_variation,g_45_14,0.0
x_variation,g_17_2_5,0.0
x_variation,g_45_15,0.0
x_variation,g_17_2_4,0.0
x_variation,g_45_16,0.0
x_variation,g_7_7,0.0
x_variation,g_7_6,0.0
x_variation,g_7_5,0.0
x_variation,g_46_9,0.0
x_variation,g_7_4,0.0
x_variation,g_7_3,0.0
x_variation,g_46_7,0.0
x_variation,g_7_2,0.0
x_variation,g_46_8,0.0
x_variation,g_7_1,0.0
x_variation,g_46_5,0.0
x_variation,R_3,0.0
x_variation,g_46_6,0.0
x_variation,R_7,0.0
x_variation,R_9,0.0
x_variation,g_7_9,0.0
x_variation,g_7_8,0.0
x_variation,g_3_13,0.0
x_variation,g_3_14,0.0
x_variation,g_3_11,0.0
x_variation,g_3_12,0.0
x_variation,g_3_10,0.0
x_variation,g_46_3,0.0
x_variation,g_46_4,0.0
x_variation,g_3_19,0.0
x_variation,g_46_1,0.5924454399999999
x_variation,g_46_2,0.0
x_variation,g_3_17,0.0
x_variation,g_3_18,0.0
x_variation,g_3_15,0.0
x_variation,g_3_16,0.0
x_variation,m_44,0.0
x_variation,m_42,0.0
x_variation,m_17_8,0.9797222399999999
x_variation,m_43,0.0
x_variation,m_49,0.0
x_variation,o_9_2_1,0.0
x_variation,m_17_2,0.9797222399999999
x_variation,m_41,0.0
x_variation,m_17_4,0.0
x_variation,g_14_9_9,0.0
x_variation,o_13,0.0
x_variation,g_14_9_8,0.9972121599999999
x_variation,o_12,0.0
x_variation,g_14_9_7,0.0
x_variation,g_14_9_6,0.99953344
x_variation,g_14_9_5,0.0
x_variation,o_18,0.99926016
x_variation,g_45_8,0.0
x_variation,g_14_9_4,0.0
x_variation,g_45_9,0.0
x_variation,g_14_9_3,0.0
x_variation,o_16,0.9978470399999999
x_variation,g_45_6,0.0
x_variation,g_14_9_2,0.9994982400000001
x_variation,g_45_7,0.9990758399999999
x_variation,g_14_9_1,0.9998745599999999
x_variation,o_19,1.0
x_variation,g_45_4,0.9987609600000003
x_variation,g_45_5,0.9998918400000001
x_variation,g_45_2,1.0
x_variation,g_45_3,0.0
x_variation,o_10,0.0
y_variation,Cost-,0.29853683834399375
y_variation,Defects-,0.45809439027344573
y_variation,Featuresused+,0.38430626675435137
correlation,g_9_5|g_9_4,
correlation,g_9_5|o_35,
correlation,g_9_5|g_9_3,
correlation,g_9_5|o_34,
correlation,g_9_5|g_9_2,
correlation,g_9_5|o_33,
correlation,g_9_5|g_9_1,
correlation,g_9_5|o_39,
correlation,g_9_5|o_37,
correlation,g_9_5|g_9_8,
correlation,g_9_5|g_9_7,
correlation,g_9_5|g_9_6,
correlation,g_9_5|o_15_5,
correlation,g_9_5|o_15_4,
correlation,g_9_5|o_15_3,
correlation,g_9_5|o_15_9,
correlation,g_9_5|o_32,
correlation,g_9_5|o_15_1,
correlation,g_9_5|o_30,
correlation,g_9_5|o_23,
correlation,g_9_5|o_28,
correlation,g_9_5|o_27,
correlation,g_9_5|o_26,
correlation,g_9_5|o_21,
correlation,g_9_5|m_9_5_1,
correlation,g_9_5|o_20,
correlation,g_9_5|o_14_6,
correlation,g_9_5|R,
correlation,g_9_5|o_14_5,
correlation,g_9_5|o_8_2,
correlation,g_9_5|o_14_8,
correlation,g_9_5|o_50,
correlation,g_9_5|o_14_3,
correlation,g_9_5|o_14_2,
correlation,g_9_5|o_1,
correlation,g_9_5|o_47,
correlation,g_9_5|o_4,
correlation,g_9_5|o_6,
correlation,g_9_5|o_48,
correlation,g_9_5|o_9_7_1,
correlation,g_9_5|o_17_9,
correlation,g_9_5|g_12_2_2,
correlation,g_9_5|g_12_2_1,
correlation,g_9_5|o_5_2,
correlation,g_9_5|o_17_3,
correlation,g_9_5|o_5_4,
correlation,g_9_5|o_17_1,
correlation,g_9_5|o_5_7,
correlation,g_9_5|o_17_7,
correlation,g_9_5|o_5_8,
correlation,g_9_5|o_17_6,
correlation,g_9_5|o_5_9,
correlation,g_9_5|o_17_5,
correlation,g_9_5|o_5_1,
correlation,g_9_5|g_40_29,
correlation,g_9_5|g_40_27,
correlation,g_9_5|g_17_2_17,
correlation,g_9_5|g_40_28,
correlation,g_9_5|g_6_5_2,
correlation,g_9_5|g_17_2_16,
correlation,g_9_5|g_6_5_1,
correlation,g_9_5|g_17_2_15,
correlation,g_9_5|g_17_2_14,
correlation,g_9_5|g_17_2_13,
correlation,g_9_5|g_6_5_6,
correlation,g_9_5|g_6_5_5,
correlation,g_9_5|g_6_5_4,
correlation,g_9_5|g_6_5_3,
correlation,g_9_5|g_6_5_9,
correlation,g_9_5|o_9_6_1,
correlation,g_9_5|g_6_5_8,
correlation,g_9_5|g_6_5_7,
correlation,g_9_5|g_12_2_6,
correlation,g_9_5|g_12_2_5,
correlation,g_9_5|g_12_2_4,
correlation,g_9_5|g_12_2_3,
correlation,g_9_5|g_12_2_8,
correlation,g_9_5|g_12_2_7,
correlation,g_9_5|g_17_2_12,
correlation,g_9_5|g_40_21,
correlation,g_9_5|g_17_2_11,
correlation,g_9_5|g_40_22,
correlation,g_9_5|g_17_2_10,
correlation,g_9_5|g_40_20,
correlation,g_9_5|g_40_25,
correlation,g_9_5|g_40_26,
correlation,g_9_5|g_40_23,
correlation,g_9_5|g_40_24,
correlation,g_9_5|o_6_1,
correlation,g_9_5|o_16_4,
correlation,g_9_5|o_16_3,
correlation,g_9_5|o_6_4,
correlation,g_9_5|o_16_2,
correlation,g_9_5|o_6_5,
correlation,g_9_5|o_16_9,
correlation,g_9_5|o_6_6,
correlation,g_9_5|o_16_8,
correlation,g_9_5|o_16_7,
correlation,g_9_5|o_6_8,
correlation,g_9_5|o_16_6,
correlation,g_9_5|m_2,
correlation,g_9_5|m_5,
correlation,g_9_5|m_8,
correlation,g_9_5|m_9_4_1,
correlation,g_9_5|g_19_9_12,
correlation,g_9_5|g_7_20,
correlation,g_9_5|g_19_9_11,
correlation,g_9_5|g_7_21,
correlation,g_9_5|g_19_9_10,
correlation,g_9_5|g_7_19,
correlation,g_9_5|g_40_1,
correlation,g_9_5|g_40_2,
correlation,g_9_5|g_7_11,
correlation,g_9_5|g_40_9,
correlation,g_9_5|g_7_12,
correlation,g_9_5|o_11_1,
correlation,g_9_5|g_7_13,
correlation,g_9_5|g_40_7,
correlation,g_9_5|g_7_14,
correlation,g_9_5|g_40_8,
correlation,g_9_5|g_7_15,
correlation,g_9_5|g_40_5,
correlation,g_9_5|g_7_16,
correlation,g_9_5|g_40_6,
correlation,g_9_5|g_7_17,
correlation,g_9_5|g_40_3,
correlation,g_9_5|g_7_18,
correlation,g_9_5|o_11_3,
correlation,g_9_5|g_40_4,
correlation,g_9_5|g_7_30,
correlation,g_9_5|g_7_31,
correlation,g_9_5|g_6_5_10,
correlation,g_9_5|g_6_5_11,
correlation,g_9_5|g_6_5_14,
correlation,g_9_5|g_6_5_15,
correlation,g_9_5|g_6_5_12,
correlation,g_9_5|g_6_5_13,
correlation,g_9_5|g_6_5_18,
correlation,g_9_5|m_8_5,
correlation,g_9_5|g_6_5_19,
correlation,g_9_5|g_6_5_16,
correlation,g_9_5|g_6_5_17,
correlation,g_9_5|m_8_1,
correlation,g_9_5|m_11_2,
correlation,g_9_5|m_8_3,
correlation,g_9_5|m_8_4,
correlation,g_9_5|g_7_22,
correlation,g_9_5|g_7_23,
correlation,g_9_5|g_7_24,
correlation,g_9_5|g_7_25,
correlation,g_9_5|g_7_26,
correlation,g_9_5|g_7_27,
correlation,g_9_5|g_7_28,
correlation,g_9_5|g_7_29,
correlation,g_9_5|g_40_18,
correlation,g_9_5|g_40_19,
correlation,g_9_5|g_40_16,
correlation,g_9_5|g_40_17,
correlation,g_9_5|g_6_5_21,
correlation,g_9_5|g_6_5_22,
correlation,g_9_5|g_6_5_20,
correlation,g_9_5|g_6_5_25,
correlation,g_9_5|g_6_5_23,
correlation,g_9_5|g_6_5_24,
correlation,g_9_5|o_4_4,
correlation,g_9_5|o_10_9,
correlation,g_9_5|o_10_8,
correlation,g_9_5|o_4_8,
correlation,g_9_5|o_4_9,
correlation,g_9_5|o_10_3,
correlation,g_9_5|g_40_10,
correlation,g_9_5|o_10_2,
correlation,g_9_5|g_40_11,
correlation,g_9_5|o_10_7,
correlation,g_9_5|g_40_14,
correlation,g_9_5|g_40_15,
correlation,g_9_5|o_4_1,
correlation,g_9_5|o_10_5,
correlation,g_9_5|g_40_12,
correlation,g_9_5|o_4_2,
correlation,g_9_5|o_10_4,
correlation,g_9_5|g_40_13,
correlation,g_9_5|m_12_3,
correlation,g_9_5|g_8_4_3,
correlation,g_9_5|g_8_4_2,
correlation,g_9_5|g_8_4_1,
correlation,g_9_5|m_12_8,
correlation,g_9_5|o_1_6,
correlation,g_9_5|g_10_7_6,
correlation,g_9_5|o_1_7,
correlation,g_9_5|g_10_7_7,
correlation,g_9_5|o_1_8,
correlation,g_9_5|g_10_7_4,
correlation,g_9_5|o_1_9,
correlation,g_9_5|g_10_7_5,
correlation,g_9_5|o_13_5,
correlation,g_9_5|g_10_7_2,
correlation,g_9_5|g_10_7_3,
correlation,g_9_5|g_10_7_1,
correlation,g_9_5|o_1_2,
correlation,g_9_5|g_1_4_1,
correlation,g_9_5|g_1_4_2,
correlation,g_9_5|o_1_4,
correlation,g_9_5|g_10_7_8,
correlation,g_9_5|o_13_2,
correlation,g_9_5|o_1_5,
correlation,g_9_5|g_10_7_9,
correlation,g_9_5|R_45,
correlation,g_9_5|R_46,
correlation,g_9_5|R_40,
correlation,g_9_5|m_6_7,
correlation,g_9_5|m_6_9,
correlation,g_9_5|m_6_3,
correlation,g_9_5|m_6_2,
correlation,g_9_5|o_12_7,
correlation,g_9_5|o_2_8,
correlation,g_9_5|o_12_6,
correlation,g_9_5|o_2_9,
correlation,g_9_5|o_12_1,
correlation,g_9_5|o_12_5,
correlation,g_9_5|o_12_4,
correlation,g_9_5|o_2_3,
correlation,g_9_5|o_2_4,
correlation,g_9_5|o_12_2,
correlation,g_9_5|m_9_8_1,
correlation,g_9_5|m_10_1,
correlation,g_9_5|m_5_5,
correlation,g_9_5|m_5_6,
correlation,g_9_5|m_10_6,
correlation,g_9_5|m_5_3,
correlation,g_9_5|g_19_9_9,
correlation,g_9_5|g_19_9_6,
correlation,g_9_5|g_19_9_5,
correlation,g_9_5|g_19_9_8,
correlation,g_9_5|g_19_9_7,
correlation,g_9_5|g_10_7_10,
correlation,g_9_5|g_13_5_11,
correlation,g_9_5|g_13_5_10,
correlation,g_9_5|g_10_7_18,
correlation,g_9_5|g_13_5_17,
correlation,g_9_5|g_13_5_16,
correlation,g_9_5|g_10_7_17,
correlation,g_9_5|g_13_5_19,
correlation,g_9_5|g_10_7_16,
correlation,g_9_5|g_13_5_18,
correlation,g_9_5|g_10_7_15,
correlation,g_9_5|g_10_7_14,
correlation,g_9_5|g_13_5_13,
correlation,g_9_5|g_13_5_12,
correlation,g_9_5|g_10_7_13,
correlation,g_9_5|g_10_7_12,
correlation,g_9_5|g_13_5_15,
correlation,g_9_5|g_10_7_11,
correlation,g_9_5|g_13_5_14,
correlation,g_9_5|g_19_9_2,
correlation,g_9_5|g_19_9_1,
correlation,g_9_5|g_19_9_4,
correlation,g_9_5|g_19_9_3,
correlation,g_9_5|g_10_7_19,
correlation,g_9_5|g_13_5_20,
correlation,g_9_5|g_13_5_22,
correlation,g_9_5|g_13_5_21,
correlation,g_9_5|g_13_5_28,
correlation,g_9_5|g_46_43,
correlation,g_9_5|g_13_5_27,
correlation,g_9_5|g_46_44,
correlation,g_9_5|g_46_45,
correlation,g_9_5|g_13_5_29,
correlation,g_9_5|m_4_5,
correlation,g_9_5|g_13_5_24,
correlation,g_9_5|m_4_6,
correlation,g_9_5|g_13_5_23,
correlation,g_9_5|g_46_40,
correlation,g_9_5|m_4_7,
correlation,g_9_5|g_13_5_26,
correlation,g_9_5|g_46_41,
correlation,g_9_5|g_13_5_25,
correlation,g_9_5|g_46_42,
correlation,g_9_5|m_4_3,
correlation,g_9_5|m_15_2,
correlation,g_9_5|m_15_7,
correlation,g_9_5|m_15_8,
correlation,g_9_5|m_15_6,
correlation,g_9_5|g_13_5_2,
correlation,g_9_5|g_13_5_1,
correlation,g_9_5|g_4_2_14,
correlation,g_9_5|g_13_5_4,
correlation,g_9_5|g_4_2_13,
correlation,g_9_5|g_13_5_3,
correlation,g_9_5|g_4_2_12,
correlation,g_9_5|g_13_5_6,
correlation,g_9_5|g_4_2_11,
correlation,g_9_5|g_13_5_5,
correlation,g_9_5|g_13_5_8,
correlation,g_9_5|g_13_5_7,
correlation,g_9_5|g_13_5_9,
correlation,g_9_5|g_4_2_10,
correlation,g_9_5|m_16_1,
correlation,g_9_5|m_16_5,
correlation,g_9_5|g_3_9,
correlation,g_9_5|g_3_8,
correlation,g_9_5|g_3_7,
correlation,g_9_5|g_3_6,
correlation,g_9_5|g_3_5,
correlation,g_9_5|g_3_4,
correlation,g_9_5|g_14_9_19,
correlation,g_9_5|g_14_9_18,
correlation,g_9_5|g_14_9_17,
correlation,g_9_5|g_14_9_12,
correlation,g_9_5|g_46_10,
correlation,g_9_5|g_14_9_11,
correlation,g_9_5|g_46_11,
correlation,g_9_5|g_14_9_10,
correlation,g_9_5|g_46_12,
correlation,g_9_5|g_46_13,
correlation,g_9_5|g_14_9_16,
correlation,g_9_5|g_14_9_15,
correlation,g_9_5|g_14_9_14,
correlation,g_9_5|g_14_9_13,
correlation,g_9_5|g_3_3,
correlation,g_9_5|g_46_18,
correlation,g_9_5|g_3_2,
correlation,g_9_5|g_46_19,
correlation,g_9_5|g_3_1,
correlation,g_9_5|g_46_14,
correlation,g_9_5|g_46_15,
correlation,g_9_5|g_46_16,
correlation,g_9_5|g_46_17,
correlation,g_9_5|g_45_31,
correlation,g_9_5|m_2_7,
correlation,g_9_5|m_13_1,
correlation,g_9_5|g_45_30,
correlation,g_9_5|m_2_2,
correlation,g_9_5|m_2_1,
correlation,g_9_5|m_13_3,
correlation,g_9_5|m_13_4,
correlation,g_9_5|m_2_6,
correlation,g_9_5|m_2_5,
